Time Difference Ratio
7200.0 0.641 1.1072085633049005
1.0 0.581999999999999 1.0967581047381545
2.0 0.5879999999999992 1.099006566762081
5.0 0.8339999999999996 1.1401680672268908
1800.0 0.7449999999999992 1.1236514522821575
10.0 1.4949999999999992 1.2502510880482087
300.0 0.5540000000000003 1.0910136356168885
1200.0 0.484 1.0792273694549026
600.0 0.6650000000000009 1.1098810310641112
50.0 0.6619999999999999 1.108863673737872
20.0 0.7290000000000001 1.1220696584058942
3600.0 0.657 1.1099765651155005
120.0 0.3229999999999995 1.05077817953152
60.0 0.24100000000000055 1.03739913097455
