Time Difference Ratio
900.0 7.562000000000012 1.0277196365142613
5000.0 0.41100000000000136 1.008357905439756
3500.0 0.16300000000001091 1.0023036264450664
400.0 -0.18899999999996453 0.9996951632570114
7000.0 0.11999999999999744 1.0033728708752598
1300.0 2.048000000000002 1.010744057455526
15000.0 -0.9959999999999987 0.943941014239883
9500.0 -1.0129999999999981 0.9627491358387881
800.0 0.21000000000003638 1.0006657093132734
30000.0 -0.7740000000000009 0.9167831415976776
9000.0 -0.6080000000000005 0.9786651694855779
300.0 203.98400000000004 1.251895850184306
1200.0 6.913000000000011 1.0341713460930086
8500.0 -0.21199999999999974 0.992728270563216
20000.0 -0.26900000000000013 0.9796242993485835
3000.0 7.549999999999997 1.0926016778688121
700.0 8.132000000000005 1.0233746000994541
8000.0 -1.0009999999999977 0.9689708617482952
4000.0 -0.06099999999999994 0.9990217931653811
2500.0 3.5670000000000073 1.036144578313253
200.0 42.81499999999983 1.0351555828527135
7500.0 0.08400000000000318 1.0025332488917038
1100.0 4.427999999999997 1.0199141908848053
2000.0 5.064999999999998 1.0412869463147427
600.0 16.726 1.0411741247482929
6500.0 0.4960000000000022 1.0129002054669822
1500.0 4.680000000000007 1.0287927353713833
10000.0 -0.07399999999999807 0.9970308550335033
100.0 -147.8710000000001 0.9441093751003979
1000.0 2.6040000000000134 1.0105972123308578
6000.0 0.6450000000000031 1.0152977729288715
25000.0 -0.5899999999999999 0.9450037285607755
500.0 7.850000000000023 1.0159986630416618
1400.0 4.943000000000012 1.0282365172486676
4500.0 1.1149999999999949 1.020414515361236
5500.0 1.196000000000005 1.0267783176230887
