Time Difference Ratio
900.0 20.80600000000004 1.0383317243564707
5000.0 3.503 1.0361067018491414
3500.0 3.274000000000001 1.0233780329320366
400.0 9.958999999999833 1.0080648687869573
7000.0 2.719999999999999 1.038903271021354
1300.0 8.658999999999992 1.0228495581292865
15000.0 0.22700000000000387 1.0065944281439736
9500.0 0.3200000000000074 1.006013229104029
800.0 6.5639999999999645 1.0104546431899084
30000.0 0.5549999999999997 1.0316275359015272
9000.0 1.1529999999999987 1.0206593800394195
300.0 420.95600000000013 1.2609676775416632
1200.0 18.610000000000014 1.0462672911880824
8500.0 1.975999999999999 1.034605348417716
20000.0 1.6209999999999987 1.0640129526517395
3000.0 18.192999999999984 1.1126403903067226
700.0 22.961000000000013 1.0331578278525178
8000.0 0.42199999999999704 1.0066652978061377
4000.0 2.7180000000000035 1.0220436168400906
2500.0 10.466999999999985 1.0534832861537202
200.0 104.31999999999971 1.0429923889624293
7500.0 2.611000000000004 1.0401081429822272
1100.0 13.861999999999966 1.0313477355320317
2000.0 13.812999999999988 1.0567220075476036
600.0 41.023000000000025 1.0507275319558844
6500.0 3.503 1.0463114754098362
1500.0 13.586999999999989 1.042068662298899
10000.0 2.182000000000002 1.044822415316037
100.0 100.76499999999942 1.0198056173931707
1000.0 10.54200000000003 1.0215676325932717
6000.0 3.8389999999999986 1.0462240524009054
25000.0 0.9470000000000027 1.0464420577705853
500.0 24.31600000000003 1.024887644301972
1400.0 14.263000000000034 1.0409935246153714
4500.0 4.9680000000000035 1.04605458320973
5500.0 4.996000000000009 1.0567578928234667
